track_uri,track_name,artist_name,total_count,dominant_category,confidence,entropy,distribution
spotify:track:5dL5jv5GSCRoDhTtnY8maL,Mesmerize,Ja Rule,57,Party,0.3509,2.4079,"{""Party"": 0.3508771929824561, ""Study/Focus"": 0.10526315789473684, ""Workout"": 0.24561403508771928, ""Driving"": 0.17543859649122806, ""Romance/Wedding"": 0.03508771929824561, ""Seasonal/Summer"": 0.05263157894736842, ""Holiday"": 0.017543859649122806, ""DailyRoutine"": 0.017543859649122806}"
spotify:track:0OvwzS8FX73Bw7ykMRmffU,Put It On Me,Ja Rule,42,Party,0.4286,2.4794,"{""Party"": 0.42857142857142855, ""Study/Focus"": 0.047619047619047616, ""Workout"": 0.21428571428571427, ""DailyRoutine"": 0.047619047619047616, ""Sleep/Relax"": 0.047619047619047616, ""Driving"": 0.07142857142857142, ""Romance/Wedding"": 0.09523809523809523, ""Seasonal/Summer"": 0.023809523809523808, ""Holiday"": 0.023809523809523808}"
spotify:track:14DwbS9OjC4E5Ar91vE787,Livin' It Up,Ja Rule,36,Party,0.3889,2.4869,"{""Party"": 0.3888888888888889, ""Sleep/Relax"": 0.05555555555555555, ""Workout"": 0.25, ""Driving"": 0.08333333333333333, ""Seasonal/Summer"": 0.027777777777777776, ""Romance/Wedding"": 0.1111111111111111, ""Study/Focus"": 0.027777777777777776, ""Gaming"": 0.027777777777777776, ""Holiday"": 0.027777777777777776}"
spotify:track:4xwRtK6tfMp4yZwcDvY0gT,Between Me & You,Ja Rule,8,Workout,0.5,1.4056,"{""Party"": 0.375, ""Workout"": 0.5, ""Seasonal/Summer"": 0.125}"
spotify:track:7rOIWUhSfjWh4E7443PYE8,I'm Real - Murder Remix,Jennifer Lopez,49,Workout,0.3265,2.4775,"{""Party"": 0.30612244897959184, ""Study/Focus"": 0.10204081632653061, ""Workout"": 0.32653061224489793, ""Driving"": 0.061224489795918366, ""Seasonal/Summer"": 0.08163265306122448, ""Romance/Wedding"": 0.061224489795918366, ""Sleep/Relax"": 0.02040816326530612, ""DailyRoutine"": 0.04081632653061224}"
spotify:track:3lwrebzX6n6v4zP5DOqBKc,Hey Ma,Cam’ron,128,Party,0.5,2.3814,"{""Party"": 0.5, ""Romance/Wedding"": 0.0625, ""Workout"": 0.1484375, ""Sleep/Relax"": 0.0390625, ""Driving"": 0.0859375, ""Seasonal/Summer"": 0.0859375, ""DailyRoutine"": 0.0078125, ""Study/Focus"": 0.0234375, ""Gaming"": 0.015625, ""Holiday"": 0.03125}"
spotify:track:4gdQ8QShlC3toP9Mkc8DwB,Oh Boy,Cam’ron,40,Party,0.525,2.0593,"{""Party"": 0.525, ""Workout"": 0.2, ""Romance/Wedding"": 0.075, ""Sleep/Relax"": 0.075, ""Gaming"": 0.025, ""Driving"": 0.075, ""Study/Focus"": 0.025}"
spotify:track:4roVgk051aSOPXAwoMWBvy,Into You - feat. Ashanti,Fabolous,30,Party,0.2667,2.8729,"{""Party"": 0.26666666666666666, ""Driving"": 0.13333333333333333, ""Workout"": 0.1, ""Study/Focus"": 0.1, ""Seasonal/Summer"": 0.06666666666666667, ""Sleep/Relax"": 0.03333333333333333, ""Romance/Wedding"": 0.2, ""DailyRoutine"": 0.06666666666666667, ""Holiday"": 0.03333333333333333}"
spotify:track:60WcXjimfbhk6T0gj1Eufg,Hate It Or Love It,The Game,62,Workout,0.3548,2.3904,"{""Party"": 0.3225806451612903, ""Workout"": 0.3548387096774194, ""Study/Focus"": 0.04838709677419355, ""Gaming"": 0.03225806451612903, ""Seasonal/Summer"": 0.11290322580645161, ""Driving"": 0.03225806451612903, ""Sleep/Relax"": 0.06451612903225806, ""DailyRoutine"": 0.016129032258064516, ""Romance/Wedding"": 0.016129032258064516}"
spotify:track:7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remastered Version,The Notorious B.I.G.,336,Party,0.5,2.1496,"{""Party"": 0.5, ""Workout"": 0.23809523809523808, ""Driving"": 0.11011904761904762, ""Study/Focus"": 0.020833333333333332, ""Sleep/Relax"": 0.020833333333333332, ""Seasonal/Summer"": 0.023809523809523808, ""Romance/Wedding"": 0.050595238095238096, ""Gaming"": 0.01488095238095238, ""DailyRoutine"": 0.008928571428571428, ""Holiday"": 0.011904761904761904}"
spotify:track:4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,The Notorious B.I.G.,213,Party,0.5211,2.299,"{""Party"": 0.5211267605633803, ""Study/Focus"": 0.028169014084507043, ""Workout"": 0.17370892018779344, ""Seasonal/Summer"": 0.03755868544600939, ""Driving"": 0.09389671361502347, ""Romance/Wedding"": 0.04225352112676056, ""Gaming"": 0.018779342723004695, ""DailyRoutine"": 0.03286384976525822, ""Sleep/Relax"": 0.03755868544600939, ""Holiday"": 0.014084507042253521}"
spotify:track:0EHR9OObFtjlhQB8wSt1m7,Mrs. Officer,Lil Wayne,61,Party,0.5082,2.178,"{""Party"": 0.5081967213114754, ""Driving"": 0.14754098360655737, ""Workout"": 0.18032786885245902, ""Gaming"": 0.01639344262295082, ""DailyRoutine"": 0.04918032786885246, ""Sleep/Relax"": 0.03278688524590164, ""Romance/Wedding"": 0.03278688524590164, ""Seasonal/Summer"": 0.01639344262295082, ""Holiday"": 0.01639344262295082}"
spotify:track:3fyMH1t6UPeR5croea9PrR,Best I Ever Had,Drake,207,Party,0.372,2.4756,"{""Party"": 0.3719806763285024, ""Driving"": 0.2222222222222222, ""Workout"": 0.18357487922705315, ""DailyRoutine"": 0.043478260869565216, ""Seasonal/Summer"": 0.06280193236714976, ""Study/Focus"": 0.033816425120772944, ""Romance/Wedding"": 0.014492753623188406, ""Holiday"": 0.004830917874396135, ""Sleep/Relax"": 0.057971014492753624, ""Gaming"": 0.004830917874396135}"
spotify:track:5wUUWVRvrciJqFitZF8R0P,Recognize (feat. Drake),PARTYNEXTDOOR,113,Party,0.3982,2.6161,"{""Party"": 0.39823008849557523, ""Seasonal/Summer"": 0.07079646017699115, ""Workout"": 0.10619469026548672, ""Study/Focus"": 0.04424778761061947, ""Driving"": 0.17699115044247787, ""Romance/Wedding"": 0.035398230088495575, ""Gaming"": 0.008849557522123894, ""Sleep/Relax"": 0.11504424778761062, ""DailyRoutine"": 0.02654867256637168, ""Holiday"": 0.017699115044247787}"
spotify:track:3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,33,Party,0.4848,2.3091,"{""Party"": 0.48484848484848486, ""Romance/Wedding"": 0.09090909090909091, ""Workout"": 0.06060606060606061, ""Sleep/Relax"": 0.06060606060606061, ""Driving"": 0.18181818181818182, ""Seasonal/Summer"": 0.06060606060606061, ""DailyRoutine"": 0.030303030303030304, ""Study/Focus"": 0.030303030303030304}"
spotify:track:6lbhWl34Il0WXm5pX1fM9E,Up Down (Do This All Day),T-Pain,188,Party,0.5691,1.7845,"{""Party"": 0.5691489361702128, ""Workout"": 0.2712765957446808, ""Sleep/Relax"": 0.015957446808510637, ""Seasonal/Summer"": 0.026595744680851064, ""Holiday"": 0.010638297872340425, ""Gaming"": 0.015957446808510637, ""Driving"": 0.06382978723404255, ""Study/Focus"": 0.02127659574468085, ""Romance/Wedding"": 0.005319148936170213}"
spotify:track:00LfFm08VWeZwB0Zlm24AT,Suga Suga,Baby Bash,174,Party,0.3218,2.5374,"{""Party"": 0.3218390804597701, ""Driving"": 0.29310344827586204, ""Romance/Wedding"": 0.07471264367816093, ""Sleep/Relax"": 0.08620689655172414, ""Study/Focus"": 0.022988505747126436, ""Workout"": 0.09770114942528736, ""Seasonal/Summer"": 0.07471264367816093, ""DailyRoutine"": 0.017241379310344827, ""Holiday"": 0.011494252873563218}"
spotify:track:2Lg4kvhOrPhpGEZmSe7VAN,Country Grammar (Hot Shit),Nelly,190,Party,0.4737,2.1103,"{""Party"": 0.47368421052631576, ""Driving"": 0.11578947368421053, ""Romance/Wedding"": 0.04736842105263158, ""Study/Focus"": 0.005263157894736842, ""Seasonal/Summer"": 0.02631578947368421, ""Workout"": 0.26842105263157895, ""Holiday"": 0.031578947368421054, ""Gaming"": 0.010526315789473684, ""DailyRoutine"": 0.021052631578947368}"
spotify:track:0FmCLEHfINGqwlyzvklNqy,Holidae In,Chingy,66,Party,0.6364,1.707,"{""Party"": 0.6363636363636364, ""Study/Focus"": 0.015151515151515152, ""Workout"": 0.13636363636363635, ""Driving"": 0.10606060606060606, ""Seasonal/Summer"": 0.07575757575757576, ""DailyRoutine"": 0.015151515151515152, ""Holiday"": 0.015151515151515152}"
spotify:track:5a4AQWs84xeEyYUd1iC2Pn,"I Think They Like Me - feat. Jermaine Dupri, Da Brat & Bow Wow",Dem Franchize Boyz,16,Party,0.375,2.3113,"{""Party"": 0.375, ""Seasonal/Summer"": 0.1875, ""Gaming"": 0.0625, ""Driving"": 0.1875, ""Workout"": 0.125, ""DailyRoutine"": 0.0625}"
spotify:track:6lSylu4qTmLBGQB1zp5oCi,Walk It Out,Unk,89,Party,0.573,1.76,"{""Party"": 0.5730337078651685, ""Workout"": 0.25842696629213485, ""Romance/Wedding"": 0.033707865168539325, ""Driving"": 0.056179775280898875, ""DailyRoutine"": 0.02247191011235955, ""Holiday"": 0.011235955056179775, ""Study/Focus"": 0.0449438202247191}"
spotify:track:1ohz20hlIQjmXKhm9CQAmI,2 Step,Unk,21,Party,0.6667,1.4731,"{""Party"": 0.6666666666666666, ""Romance/Wedding"": 0.047619047619047616, ""DailyRoutine"": 0.047619047619047616, ""Workout"": 0.19047619047619047, ""Driving"": 0.047619047619047616}"
spotify:track:6MnFB3qurhmGs1xdjrz5Bg,A Bay Bay,Hurricane Chris,28,Party,0.6429,1.4249,"{""Party"": 0.6428571428571429, ""Workout"": 0.03571428571428571, ""Driving"": 0.25, ""Gaming"": 0.03571428571428571, ""DailyRoutine"": 0.03571428571428571}"
spotify:track:4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,120,Party,0.5833,1.7544,"{""Party"": 0.5833333333333334, ""Romance/Wedding"": 0.025, ""Workout"": 0.25, ""Gaming"": 0.008333333333333333, ""Seasonal/Summer"": 0.016666666666666666, ""Driving"": 0.075, ""Study/Focus"": 0.025, ""DailyRoutine"": 0.016666666666666666}"
spotify:track:6KziiQUOoCmC7Kc7Rv4jar,Wu-Tang Forever,Drake,35,Party,0.3143,2.6358,"{""Party"": 0.3142857142857143, ""Driving"": 0.14285714285714285, ""Workout"": 0.22857142857142856, ""Romance/Wedding"": 0.05714285714285714, ""Gaming"": 0.02857142857142857, ""DailyRoutine"": 0.02857142857142857, ""Sleep/Relax"": 0.14285714285714285, ""Seasonal/Summer"": 0.02857142857142857, ""Study/Focus"": 0.02857142857142857}"
spotify:track:6oF3Es1YzzmLKjGBfThUvD,Worst Behavior,Drake,110,Party,0.4818,2.1557,"{""Party"": 0.4818181818181818, ""Workout"": 0.20909090909090908, ""Driving"": 0.10909090909090909, ""Seasonal/Summer"": 0.08181818181818182, ""Study/Focus"": 0.01818181818181818, ""DailyRoutine"": 0.06363636363636363, ""Sleep/Relax"": 0.03636363636363636}"
spotify:track:5CDy1I6rSt6vXdqIb87A6f,Come Thru,Drake,51,Party,0.3137,2.7845,"{""Party"": 0.3137254901960784, ""Sleep/Relax"": 0.17647058823529413, ""Driving"": 0.1568627450980392, ""Workout"": 0.0784313725490196, ""Seasonal/Summer"": 0.058823529411764705, ""Study/Focus"": 0.0784313725490196, ""DailyRoutine"": 0.0784313725490196, ""Gaming"": 0.0196078431372549, ""Romance/Wedding"": 0.0392156862745098}"
spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Drake,55,Workout,0.4182,2.0736,"{""Party"": 0.2727272727272727, ""Workout"": 0.41818181818181815, ""Sleep/Relax"": 0.07272727272727272, ""Driving"": 0.16363636363636364, ""Romance/Wedding"": 0.01818181818181818, ""Study/Focus"": 0.05454545454545454}"
spotify:track:0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),Drake,163,Party,0.4294,2.0021,"{""Party"": 0.4294478527607362, ""Workout"": 0.3374233128834356, ""Seasonal/Summer"": 0.024539877300613498, ""Driving"": 0.13496932515337423, ""Gaming"": 0.018404907975460124, ""Sleep/Relax"": 0.03067484662576687, ""Holiday"": 0.006134969325153374, ""DailyRoutine"": 0.012269938650306749, ""Worship"": 0.006134969325153374}"
spotify:track:1U4mweNwisxNj23ffuC9gO,Miss Me,Drake,42,Workout,0.381,2.1914,"{""Party"": 0.23809523809523808, ""Workout"": 0.38095238095238093, ""Driving"": 0.23809523809523808, ""Study/Focus"": 0.047619047619047616, ""Sleep/Relax"": 0.023809523809523808, ""Gaming"": 0.047619047619047616, ""DailyRoutine"": 0.023809523809523808}"
spotify:track:75L0qdzRnhwV62UXoNq3pE,Up All Night,Drake,87,Party,0.4138,1.8177,"{""Party"": 0.41379310344827586, ""Workout"": 0.40229885057471265, ""Driving"": 0.09195402298850575, ""Gaming"": 0.04597701149425287, ""Study/Focus"": 0.034482758620689655, ""Sleep/Relax"": 0.011494252873563218}"
spotify:track:60geMByGdlcGGMR5R5ZjHE,I'm Goin In,Drake,111,Workout,0.5315,1.5615,"{""Party"": 0.35135135135135137, ""Workout"": 0.5315315315315315, ""Driving"": 0.036036036036036036, ""Gaming"": 0.06306306306306306, ""Sleep/Relax"": 0.009009009009009009, ""Study/Focus"": 0.009009009009009009}"
spotify:track:63M8PK8yavNITSViKUB62p,Schemin Up (feat. Drake and P. Reign),OB OBrien,108,Party,0.3704,2.3379,"{""Party"": 0.37037037037037035, ""Workout"": 0.2962962962962963, ""Driving"": 0.10185185185185185, ""Seasonal/Summer"": 0.12037037037037036, ""Study/Focus"": 0.037037037037037035, ""Sleep/Relax"": 0.037037037037037035, ""Gaming"": 0.009259259259259259, ""DailyRoutine"": 0.018518518518518517, ""Holiday"": 0.009259259259259259}"
spotify:track:3g9TyWZAiKs7Np7oztsG41,Look At Wrist,Father,22,Party,0.4545,2.3697,"{""Party"": 0.45454545454545453, ""Workout"": 0.09090909090909091, ""Gaming"": 0.09090909090909091, ""Seasonal/Summer"": 0.09090909090909091, ""Driving"": 0.09090909090909091, ""DailyRoutine"": 0.045454545454545456, ""Sleep/Relax"": 0.13636363636363635}"
spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Drake,120,Workout,0.4,2.176,"{""Party"": 0.275, ""DailyRoutine"": 0.025, ""Workout"": 0.4, ""Driving"": 0.2, ""Romance/Wedding"": 0.008333333333333333, ""Study/Focus"": 0.016666666666666666, ""Seasonal/Summer"": 0.041666666666666664, ""Gaming"": 0.025, ""Sleep/Relax"": 0.008333333333333333}"
spotify:track:1UZ25gykR30Oewh3dBRtVZ,Only,Nicki Minaj,421,Party,0.4204,2.2247,"{""Party"": 0.42042755344418054, ""Driving"": 0.14014251781472684, ""Workout"": 0.27315914489311166, ""Seasonal/Summer"": 0.0665083135391924, ""Gaming"": 0.019002375296912115, ""Study/Focus"": 0.03800475059382423, ""DailyRoutine"": 0.030878859857482184, ""Romance/Wedding"": 0.007125890736342043, ""Sleep/Relax"": 0.004750593824228029}"
spotify:track:46cOludHczb2XfiJdJDFEu,Want Some More,Nicki Minaj,37,Party,0.4324,1.978,"{""Party"": 0.43243243243243246, ""Workout"": 0.2972972972972973, ""Driving"": 0.16216216216216217, ""Sleep/Relax"": 0.05405405405405406, ""DailyRoutine"": 0.02702702702702703, ""Seasonal/Summer"": 0.02702702702702703}"
spotify:track:76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,218,Party,0.5138,2.0865,"{""Party"": 0.5137614678899083, ""Driving"": 0.11926605504587157, ""Workout"": 0.23394495412844038, ""Sleep/Relax"": 0.013761467889908258, ""Romance/Wedding"": 0.013761467889908258, ""Study/Focus"": 0.03669724770642202, ""Seasonal/Summer"": 0.03211009174311927, ""DailyRoutine"": 0.013761467889908258, ""Gaming"": 0.009174311926605505, ""Holiday"": 0.013761467889908258}"
spotify:track:7tefUew2RUuSAqHyegMoY1,***Flawless,Beyoncé,109,Workout,0.3761,2.3431,"{""Party"": 0.28440366972477066, ""Driving"": 0.1559633027522936, ""Romance/Wedding"": 0.009174311926605505, ""Workout"": 0.3761467889908257, ""DailyRoutine"": 0.045871559633027525, ""Seasonal/Summer"": 0.07339449541284404, ""Sleep/Relax"": 0.01834862385321101, ""Study/Focus"": 0.01834862385321101, ""Gaming"": 0.009174311926605505, ""Holiday"": 0.009174311926605505}"
spotify:track:30lAGXMytmKjGVZk9BBC3m,Body Party,Ciara,99,Romance/Wedding,0.2727,2.7725,"{""Party"": 0.16161616161616163, ""Romance/Wedding"": 0.2727272727272727, ""Driving"": 0.12121212121212122, ""Workout"": 0.1414141414141414, ""Seasonal/Summer"": 0.06060606060606061, ""Study/Focus"": 0.050505050505050504, ""DailyRoutine"": 0.020202020202020204, ""Sleep/Relax"": 0.16161616161616163, ""Worship"": 0.010101010101010102}"
spotify:track:7aXuop4Qambx5Oi3ynsKQr,I Don't Mind,Usher,241,Party,0.4025,2.4394,"{""Party"": 0.4024896265560166, ""Driving"": 0.1991701244813278, ""Workout"": 0.1950207468879668, ""DailyRoutine"": 0.03319502074688797, ""Romance/Wedding"": 0.02074688796680498, ""Sleep/Relax"": 0.04564315352697095, ""Seasonal/Summer"": 0.06224066390041494, ""Holiday"": 0.016597510373443983, ""Gaming"": 0.012448132780082987, ""Study/Focus"": 0.012448132780082987}"
spotify:track:33vzOPcd9FRirYGlCu32x4,Just Fine,Mary J. Blige,9,Party,0.3333,2.4194,"{""Party"": 0.3333333333333333, ""Driving"": 0.1111111111111111, ""Workout"": 0.2222222222222222, ""Holiday"": 0.1111111111111111, ""DailyRoutine"": 0.1111111111111111, ""Study/Focus"": 0.1111111111111111}"
spotify:track:4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,154,Party,0.4481,2.1393,"{""Party"": 0.44805194805194803, ""Workout"": 0.2857142857142857, ""Sleep/Relax"": 0.006493506493506494, ""Romance/Wedding"": 0.06493506493506493, ""Seasonal/Summer"": 0.032467532467532464, ""Gaming"": 0.012987012987012988, ""Driving"": 0.11038961038961038, ""DailyRoutine"": 0.032467532467532464, ""Study/Focus"": 0.006493506493506494}"
spotify:track:57hCSu4zMTdnSum7NBL1Ye,Lord Knows (feat. Tory Lanez),Meek Mill,77,Workout,0.4805,2.0959,"{""Party"": 0.2987012987012987, ""Workout"": 0.4805194805194805, ""Study/Focus"": 0.025974025974025976, ""Sleep/Relax"": 0.025974025974025976, ""Romance/Wedding"": 0.012987012987012988, ""Gaming"": 0.025974025974025976, ""DailyRoutine"": 0.03896103896103896, ""Seasonal/Summer"": 0.025974025974025976, ""Driving"": 0.06493506493506493}"
spotify:track:17AS0y6FnHdYImAPUydAJg,Jump Out The Face (feat. Future),Meek Mill,84,Workout,0.4048,1.9859,"{""Party"": 0.38095238095238093, ""Workout"": 0.40476190476190477, ""Seasonal/Summer"": 0.08333333333333333, ""Study/Focus"": 0.023809523809523808, ""Gaming"": 0.011904761904761904, ""Driving"": 0.07142857142857142, ""DailyRoutine"": 0.011904761904761904, ""Sleep/Relax"": 0.011904761904761904}"
spotify:track:0hy1SOTEn9ifXTzOwnCwEr,All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill,199,Party,0.4171,2.5146,"{""Party"": 0.41708542713567837, ""Workout"": 0.17587939698492464, ""Driving"": 0.12562814070351758, ""Seasonal/Summer"": 0.12562814070351758, ""Sleep/Relax"": 0.035175879396984924, ""Romance/Wedding"": 0.01507537688442211, ""Gaming"": 0.020100502512562814, ""DailyRoutine"": 0.04522613065326633, ""Holiday"": 0.010050251256281407, ""Study/Focus"": 0.03015075376884422}"
spotify:track:0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Meek Mill,296,Party,0.4257,2.1533,"{""Party"": 0.42567567567567566, ""Workout"": 0.31756756756756754, ""Driving"": 0.0945945945945946, ""DailyRoutine"": 0.02027027027027027, ""Study/Focus"": 0.02702702702702703, ""Seasonal/Summer"": 0.060810810810810814, ""Gaming"": 0.030405405405405407, ""Sleep/Relax"": 0.02364864864864865}"
spotify:track:5vZDl7Jr6GmtJjnziKSBqN,Check,Meek Mill,67,Workout,0.5224,1.8278,"{""Party"": 0.29850746268656714, ""Workout"": 0.5223880597014925, ""Study/Focus"": 0.014925373134328358, ""Driving"": 0.05970149253731343, ""Seasonal/Summer"": 0.029850746268656716, ""Gaming"": 0.05970149253731343, ""Sleep/Relax"": 0.014925373134328358}"
spotify:track:1Rq4GtIucW9CAcF8B6PAbW,I Serve the Base,Future,22,Party,0.5,1.7456,"{""Party"": 0.5, ""Workout"": 0.3181818181818182, ""Seasonal/Summer"": 0.09090909090909091, ""Study/Focus"": 0.045454545454545456, ""Driving"": 0.045454545454545456}"
spotify:track:6ycYqFnXnjMOwMvEMbEpUk,Blow a Bag,Future,43,Party,0.5116,1.8411,"{""Party"": 0.5116279069767442, ""Workout"": 0.2558139534883721, ""Driving"": 0.09302325581395349, ""Gaming"": 0.09302325581395349, ""Seasonal/Summer"": 0.046511627906976744}"
spotify:track:2onCHFrhTinyUc6OawwU4Z,Rich $ex,Future,36,Party,0.3889,2.4258,"{""Party"": 0.3888888888888889, ""Workout"": 0.1388888888888889, ""Sleep/Relax"": 0.1388888888888889, ""Romance/Wedding"": 0.05555555555555555, ""Driving"": 0.16666666666666666, ""Study/Focus"": 0.08333333333333333, ""Seasonal/Summer"": 0.027777777777777776}"
spotify:track:6I65yWKg1MDsPFTEyYivnv,Drinks On Us,Mike WiLL Made-It,16,Party,0.375,2.1085,"{""Party"": 0.375, ""Driving"": 0.25, ""Study/Focus"": 0.0625, ""Workout"": 0.1875, ""Sleep/Relax"": 0.125}"
spotify:track:6AaOtHsKd195ec0Y4kC9ER,DnF,Preme,62,Party,0.4032,2.151,"{""Party"": 0.4032258064516129, ""Workout"": 0.3225806451612903, ""Seasonal/Summer"": 0.03225806451612903, ""Gaming"": 0.016129032258064516, ""Study/Focus"": 0.016129032258064516, ""Driving"": 0.11290322580645161, ""Sleep/Relax"": 0.08064516129032258, ""Romance/Wedding"": 0.016129032258064516}"
spotify:track:79MSEdtXuudhGhC5AtG07g,Break From Toronto,PARTYNEXTDOOR,57,Party,0.2807,2.5804,"{""Party"": 0.2807017543859649, ""Workout"": 0.10526315789473684, ""Driving"": 0.22807017543859648, ""Sleep/Relax"": 0.21052631578947367, ""Seasonal/Summer"": 0.05263157894736842, ""Romance/Wedding"": 0.07017543859649122, ""Study/Focus"": 0.017543859649122806, ""DailyRoutine"": 0.03508771929824561}"
spotify:track:0iMfAZrgxGf9M2crv0ZoS2,Ballin',PARTYNEXTDOOR,7,Party,0.4286,1.5567,"{""Party"": 0.42857142857142855, ""Workout"": 0.2857142857142857, ""Sleep/Relax"": 0.2857142857142857}"
spotify:track:3N1p1YDidgHABxyKfG5P6z,Thirsty,PARTYNEXTDOOR,15,Sleep/Relax,0.4,2.2892,"{""Party"": 0.2, ""Workout"": 0.06666666666666667, ""Driving"": 0.13333333333333333, ""Romance/Wedding"": 0.13333333333333333, ""Sleep/Relax"": 0.4, ""DailyRoutine"": 0.06666666666666667}"
spotify:track:1JUvB8LRKYoik4BB1bEJWK,My Love (feat. Drake),Majid Jordan,26,Sleep/Relax,0.2692,2.6229,"{""Party"": 0.15384615384615385, ""Workout"": 0.11538461538461539, ""Study/Focus"": 0.15384615384615385, ""Sleep/Relax"": 0.2692307692307692, ""Driving"": 0.19230769230769232, ""DailyRoutine"": 0.038461538461538464, ""Seasonal/Summer"": 0.07692307692307693}"
spotify:track:6NKtO7hYNDtjGFXE858qEk,Comfortable,Lil Wayne,5,Party,0.6,1.371,"{""Party"": 0.6, ""DailyRoutine"": 0.2, ""Workout"": 0.2}"
spotify:track:1EjzkhMFJgl08Qkn2uDV1d,EveryGirl In The World,Young Money,13,Party,0.6154,1.4885,"{""Party"": 0.6153846153846154, ""Workout"": 0.23076923076923078, ""Study/Focus"": 0.07692307692307693, ""Driving"": 0.07692307692307693}"
